,A_Label,B_Label,C_Label,D_Label,E_Label
15348,,B,,,
15349,,B,,,
15350,,B,,,
15351,,B,,,
15352,,B,,,
15353,,B,,,
15354,,B,,,
15355,,B,,,
15356,,B,,,
15357,,B,,,
15358,,B,,,
15359,,B,,,
15390,,B,,,
15391,,B,,,
15392,,B,,,
15393,,B,,,
15394,,B,,,
15395,,B,,,
15396,,B,,,
15397,,B,,,
15398,,B,,,
15399,,B,,,
15400,,B,,,
15401,,B,,,
15402,,B,,,
15403,,B,,,
15404,,B,,,
15405,,B,,,
15406,,B,,,
15407,,B,,,
15408,,B,,,
15409,,B,,,
15410,,B,,,
15411,,B,,,
15412,,B,,,
15413,,B,,,
15414,,B,,,
15415,,B,,,
15416,,B,,,
15417,,B,,,
15418,,B,,,
15419,,B,,,
15420,,B,,,
15421,,B,,,
15422,,B,,,
15423,,B,,,
15424,,B,,,
15425,,B,,,
15426,,B,,,
15427,,B,,,
15428,,B,,,
15429,,B,,,
15430,,B,,,
15431,,B,,,
15432,,B,,,
15433,,B,,,
15434,,B,,,
15435,,B,,,
15436,,B,,,
15437,,B,,,
15438,,B,,,
15439,,B,,,
15440,,B,,,
15441,,B,,,
15442,,B,,,
15443,,B,,,
15444,,B,,,
15445,,B,,,
15446,,B,,,
15447,,B,,,
15448,,B,,,
15449,,B,,,
15450,,B,,,
15451,,B,,,
15452,,B,,,
15453,,B,,,
15454,,B,,,
15455,,B,,,
15456,,B,,,
15457,,B,,,
15458,,B,,,
15459,,B,,,
15460,,B,,,
15461,,B,,,
15462,,B,,,
15463,,B,,,
15464,,B,,,
15465,,B,,,
15466,,B,,,
15467,,B,,,
15468,,B,,,
15469,,B,,,
15470,,B,,,
15471,,B,,,
15472,,B,,,
15473,,B,,,
15474,,B,,,
15475,,B,,,
15476,,B,,,
15477,,B,,,
15478,,B,,,
15479,,B,,,
15480,,B,,,
15481,,B,,,
15482,,B,,,
15483,,B,,,
15484,,B,,,
15485,,B,,,
15486,,B,,,
15487,,B,,,
15488,,B,,,
15489,,B,,,
15490,,B,,,
15491,,B,,,
15492,,B,,,
15493,,B,,,
15494,,B,,,
15495,,B,,,
15496,,B,,,
15497,,B,,,
15498,,B,,,
15499,,B,,,
15500,,B,,,
15501,,B,,,
15502,,B,,,
15503,,B,,,
15504,,B,,,
15505,,B,,,
15506,,B,,,
15507,,B,,,
15508,,B,,,
15509,,B,,,
15510,,B,,,
15511,,B,,,
15512,,B,,,
15513,,B,,,
15514,,B,,,
15515,,B,,,
15516,,B,,,
15517,,B,,,
15518,,B,,,
15519,,B,,,
15520,,B,,,
15521,,B,,,
15522,,B,,,
15523,,B,,,
15524,,B,,,
15525,,B,,,
15526,,B,,,
15527,,B,,,
15528,,B,,,
15529,,B,,,
15530,,B,,,
15531,,B,,,
15532,,B,,,
15533,,B,,,
15534,,B,,,
15535,,B,,,
15536,,B,,,
15537,,B,,,
15538,,B,,,
15539,,B,,,
15540,,B,,,
15541,,B,,,
15542,,B,,,
15543,,B,,,
15544,,B,,,
15545,,B,,,
15546,,B,,,
15547,,B,,,
15548,,B,,,
15549,,B,,,
15550,,B,,,
15551,,B,,,
15552,,B,,,
15553,,B,,,
15554,,B,,,
15555,,B,,,
15556,,B,,,
15557,,B,,,
15558,,B,,,
15559,,B,,,
15560,,B,,,
15561,,B,,,
15562,,B,,,
15563,,B,,,
15564,,B,,,
15565,,B,,,
15566,,B,,,
15567,,B,,,
15568,,B,,,
15569,,B,,,
15570,,B,,,
15571,,B,,,
15572,,B,,,
15573,,B,,,
15574,,B,,,
15575,,B,,,
15576,,B,,,
15577,,B,,,
15578,,B,,,
15579,,B,,,
15580,,B,,,
15581,,B,,,
15582,,B,,,
15583,,B,,,
15584,,B,,,
15585,,B,,,
15586,,B,,,
15587,,B,,,
15588,,B,,,
15589,,B,,,
15590,,B,,,
15591,,B,,,
15592,,B,,,
15593,,B,,,
15594,,B,,,
15595,,B,,,
15596,,B,,,
15597,,B,,,
15598,,B,,,
15599,,B,,,
15600,,B,,,
15601,,B,,,
15602,,B,,,
15603,,B,,,
15604,,B,,,
15605,,B,,,
15606,,B,,,
15607,,B,,,
15608,,B,,,
15609,,B,,,
15610,,B,,,
15611,,B,,,
15612,,B,,,
15613,,B,,,
15614,,B,,,
15615,,B,,,
15616,,B,,,
15617,,B,,,
15618,,B,,,
15619,,B,,,
15620,,B,,,
15621,,B,,,
15622,,B,,,
15623,,B,,,
15624,,B,,,
15625,,B,,,
15626,,B,,,
15627,,B,,,
15628,,B,,,
15629,,B,,,
15630,,B,,,
15631,,B,,,
15632,,B,,,
15633,,B,,,
15634,,B,,,
15635,,B,,,
15636,,B,,,
15637,,B,,,
15638,,B,,,
15639,,B,,,
15640,,B,,,
15641,,B,,,
15642,,B,,,
15643,,B,,,
15644,,B,,,
15645,,B,,,
15646,,B,,,
15647,,B,,,
15648,,B,,,
15649,,B,,,
15650,,B,,,
15651,,B,,,
15652,,B,,,
15653,,B,,,
15654,,B,,,
15655,,B,,,
15656,,B,,,
15657,,B,,,
15658,,B,,,
15659,,B,,,
15660,,B,,,
15661,,B,,,
15662,,B,,,
15663,,B,,,
15664,,B,,,
15665,,B,,,
15666,,B,,,
15667,,B,,,
15668,,B,,,
15669,,B,,,
15670,,B,,,
15671,,B,,,
15672,,B,,,
15673,,B,,,
15674,,B,,,
15675,,B,,,
15676,,B,,,
15677,,B,,,
15678,,B,,,
15679,,B,,,
15680,,B,,,
15681,,B,,,
15682,,B,,,
15683,,B,,,
15684,,B,,,
15685,,B,,,
15686,,B,,,
15687,,B,,,
15688,,B,,,
15689,,B,,,
15720,,B,,,
15721,,B,,,
15722,,B,,,
15723,,B,,,
15724,,B,,,
15725,,B,,,
15726,,B,,,
15727,,B,,,
15728,,B,,,
15729,,B,,,
15730,,B,,,
15731,,B,,,
15732,,B,,,
15733,,B,,,
15734,,B,,,
15735,,B,,,
15736,,B,,,
15737,,B,,,
15738,,B,,,
15739,,B,,,
15740,,B,,,
15741,,B,,,
15742,,B,,,
15743,,B,,,
15744,,B,,,
15745,,B,,,
15746,,B,,,
15747,,B,,,
15748,,B,,,
15749,,B,,,
15750,,B,,,
15751,,B,,,
15752,,B,,,
15753,,B,,,
15754,,B,,,
15755,,B,,,
15756,,B,,,
15757,,B,,,
15758,,B,,,
15759,,B,,,
15760,,B,,,
15761,,B,,,
15762,,B,,,
15763,,B,,,
15764,,B,,,
15765,,B,,,
15766,,B,,,
15767,,B,,,
15768,,B,,,
15769,,B,,,
15770,,B,,,
15771,,B,,,
15772,,B,,,
15773,,B,,,
15774,,B,,,
15775,,B,,,
15776,,B,,,
15777,,B,,,
15778,,B,,,
15779,,B,,,
15780,,B,,,
15781,,B,,,
15782,,B,,,
15783,,B,,,
15784,,B,,,
15785,,B,,,
15786,,B,,,
15787,,B,,,
15788,,B,,,
15789,,B,,,
15790,,B,,,
15791,,B,,,
15792,,B,,,
15793,,B,,,
15794,,B,,,
15795,,B,,,
15796,,B,,,
15797,,B,,,
15798,,B,,,
15799,,B,,,
15800,,B,,,
15801,,B,,,
15802,,B,,,
15803,,B,,,
15804,,B,,,
15805,,B,,,
15806,,B,,,
15807,,B,,,
15808,,B,,,
15809,,B,,,
15810,,B,,,
15811,,B,,,
15812,,B,,,
15813,,B,,,
15814,,B,,,
15815,,B,,,
15816,,B,,,
15817,,B,,,
15818,,B,,,
15819,,B,,,
15820,,B,,,
15821,,B,,,
15822,,B,,,
15823,,B,,,
15824,,B,,,
15825,,B,,,
15826,,B,,,
15827,,B,,,
15828,,B,,,
15829,,B,,,
15830,,B,,,
15831,,B,,,
15832,,B,,,
15833,,B,,,
15834,,B,,,
15835,,B,,,
15836,,B,,,
15837,,B,,,
15838,,B,,,
15839,,B,,,
15840,,B,,,
15841,,B,,,
15842,,B,,,
15843,,B,,,
15844,,B,,,
15845,,B,,,
15846,,B,,,
15847,,B,,,
15848,,B,,,
15849,,B,,,
15850,,B,,,
15851,,B,,,
15852,,B,,,
15853,,B,,,
15854,,B,,,
15855,,B,,,
15856,,B,,,
15857,,B,,,
15858,,B,,,
15859,,B,,,
15860,,B,,,
15861,,B,,,
15862,,B,,,
15863,,B,,,
15864,,B,,,
15865,,B,,,
15866,,B,,,
15867,,B,,,
15868,,B,,,
15869,,B,,,
15870,,B,,,
15871,,B,,,
15872,,B,,,
15873,,B,,,
15874,,B,,,
15875,,B,,,
15876,,B,,,
15877,,B,,,
15878,,B,,,
15879,,B,,,
15880,,B,,,
15881,,B,,,
15882,,B,,,
15883,,B,,,
15884,,B,,,
15885,,B,,,
15886,,B,,,
15887,,B,,,
15888,,B,,,
15889,,B,,,
15890,,B,,,
15891,,B,,,
15892,,B,,,
15893,,B,,,
15894,,B,,,
15895,,B,,,
15896,,B,,,
15897,,B,,,
15898,,B,,,
15899,,B,,,
15900,,B,,,
15901,,B,,,
15902,,B,,,
15903,,B,,,
15904,,B,,,
15905,,B,,,
15906,,B,,,
15907,,B,,,
15908,,B,,,
15909,,B,,,
15910,,B,,,
15911,,B,,,
15912,,B,,,
15913,,B,,,
15914,,B,,,
15915,,B,,,
15916,,B,,,
15917,,B,,,
15918,,B,,,
15919,,B,,,
15920,,B,,,
15921,,B,,,
15922,,B,,,
15923,,B,,,
15924,,B,,,
15925,,B,,,
15926,,B,,,
15927,,B,,,
15928,,B,,,
15929,,B,,,
15930,,B,,,
15931,,B,,,
15932,,B,,,
15933,,B,,,
15934,,B,,,
15935,,B,,,
15936,,B,,,
15937,,B,,,
15938,,B,,,
15939,,B,,,
15940,,B,,,
15941,,B,,,
15942,,B,,,
15943,,B,,,
15944,,B,,,
15945,,B,,,
15946,,B,,,
15947,,B,,,
15948,,B,,,
15949,,B,,,
15950,,B,,,
15951,,B,,,
15952,,B,,,
15953,,B,,,
15954,,B,,,
15955,,B,,,
15956,,B,,,
15957,,B,,,
15958,,B,,,
15959,,B,,,
15960,,B,,,
15961,,B,,,
15962,,B,,,
15963,,B,,,
15964,,B,,,
15965,,B,,,
15966,,B,,,
15967,,B,,,
15968,,B,,,
15969,,B,,,
15970,,B,,,
15971,,B,,,
15972,,B,,,
15973,,B,,,
15974,,B,,,
15975,,B,,,
15976,,B,,,
15977,,B,,,
15978,,B,,,
15979,,B,,,
15980,,B,,,
15981,,B,,,
15982,,B,,,
15983,,B,,,
15984,,B,,,
15985,,B,,,
15986,,B,,,
15987,,B,,,
15988,,B,,,
15989,,B,,,
15990,,B,,,
15991,,B,,,
15992,,B,,,
15993,,B,,,
15994,,B,,,
15995,,B,,,
15996,,B,,,
15997,,B,,,
15998,,B,,,
15999,,B,,,
16000,,B,,,
16001,,B,,,
16002,,B,,,
16003,,B,,,
16004,,B,,,
16005,,B,,,
16006,,B,,,
16007,,B,,,
16008,,B,,,
16009,,B,,,
16010,,B,,,
16011,,B,,,
16012,,B,,,
16013,,B,,,
16014,,B,,,
16015,,B,,,
16016,,B,,,
16017,,B,,,
16018,,B,,,
16019,,B,,,
16050,,B,,,
16051,,B,,,
16052,,B,,,
16053,,B,,,
16054,,B,,,
16055,,B,,,
16056,,B,,,
16057,,B,,,
16058,,B,,,
16059,,B,,,
16060,,B,,,
16061,,B,,,
16062,,B,,,
16063,,B,,,
16064,,B,,,
16065,,B,,,
16066,,B,,,
16067,,B,,,
16068,,B,,,
16069,,B,,,
16070,,B,,,
16071,,B,,,
16072,,B,,,
16073,,B,,,
16074,,B,,,
16075,,B,,,
16076,,B,,,
16077,,B,,,
16078,,B,,,
16079,,B,,,
16080,,B,,,
16081,,B,,,
16082,,B,,,
16083,,B,,,
16084,,B,,,
16085,,B,,,
16086,,B,,,
16087,,B,,,
16088,,B,,,
16089,,B,,,
16090,,B,,,
16091,,B,,,
16092,,B,,,
16093,,B,,,
16094,,B,,,
16095,,B,,,
16096,,B,,,
16097,,B,,,
16098,,B,,,
16099,,B,,,
16100,,B,,,
16101,,B,,,
16102,,B,,,
16103,,B,,,
16104,,B,,,
16105,,B,,,
16106,,B,,,
16107,,B,,,
16108,,B,,,
16109,,B,,,
16110,,B,,,
16111,,B,,,
16112,,B,,,
16113,,B,,,
16114,,B,,,
16115,,B,,,
16116,,B,,,
16117,,B,,,
16118,,B,,,
16119,,B,,,
16120,,B,,,
16121,,B,,,
16122,,B,,,
16123,,B,,,
16124,,B,,,
16125,,B,,,
16126,,B,,,
16127,,B,,,
16128,,B,,,
16129,,B,,,
16130,,B,,,
16131,,B,,,
16132,,B,,,
16133,,B,,,
16134,,B,,,
16135,,B,,,
16136,,B,,,
16137,,B,,,
16138,,B,,,
16139,,B,,,
16140,,B,,,
16141,,B,,,
16142,,B,,,
16143,,B,,,
16144,,B,,,
16145,,B,,,
16146,,B,,,
16147,,B,,,
16148,,B,,,
16149,,B,,,
16150,,B,,,
16151,,B,,,
16152,,B,,,
16153,,B,,,
16154,,B,,,
16155,,B,,,
16156,,B,,,
16157,,B,,,
16158,,B,,,
16159,,B,,,
16160,,B,,,
16161,,B,,,
16162,,B,,,
16163,,B,,,
16164,,B,,,
16165,,B,,,
16166,,B,,,
16167,,B,,,
16168,,B,,,
16169,,B,,,
16170,,B,,,
16171,,B,,,
16172,,B,,,
16173,,B,,,
16174,,B,,,
16175,,B,,,
16176,,B,,,
16177,,B,,,
16178,,B,,,
16179,,B,,,
16180,,B,,,
16181,,B,,,
16182,,B,,,
16183,,B,,,
16184,,B,,,
16185,,B,,,
16186,,B,,,
16187,,B,,,
16188,,B,,,
16189,,B,,,
16190,,B,,,
16191,,B,,,
16192,,B,,,
16193,,B,,,
16194,,B,,,
16195,,B,,,
16196,,B,,,
16197,,B,,,
16198,,B,,,
16199,,B,,,
16200,,B,,,
16201,,B,,,
16202,,B,,,
16203,,B,,,
16204,,B,,,
16205,,B,,,
16206,,B,,,
16207,,B,,,
16208,,B,,,
16209,,B,,,
16210,,B,,,
16211,,B,,,
16212,,B,,,
16213,,B,,,
16214,,B,,,
16215,,B,,,
16216,,B,,,
16217,,B,,,
16218,,B,,,
16219,,B,,,
16220,,B,,,
16221,,B,,,
16222,,B,,,
16223,,B,,,
16224,,B,,,
16225,,B,,,
16226,,B,,,
16227,,B,,,
16228,,B,,,
16229,,B,,,
16230,,B,,,
16231,,B,,,
16232,,B,,,
16233,,B,,,
16234,,B,,,
16235,,B,,,
16236,,B,,,
16237,,B,,,
16238,,B,,,
16239,,B,,,
16240,,B,,,
16241,,B,,,
16242,,B,,,
16243,,B,,,
16244,,B,,,
16245,,B,,,
16246,,B,,,
16247,,B,,,
16248,,B,,,
16249,,B,,,
16250,,B,,,
16251,,B,,,
16252,,B,,,
16253,,B,,,
16254,,B,,,
16255,,B,,,
16256,,B,,,
16257,,B,,,
16258,,B,,,
16259,,B,,,
16260,,B,,,
16261,,B,,,
16262,,B,,,
16263,,B,,,
16264,,B,,,
16265,,B,,,
16266,,B,,,
16267,,B,,,
16268,,B,,,
16269,,B,,,
16270,,B,,,
16271,,B,,,
16272,,B,,,
16273,,B,,,
16274,,B,,,
16275,,B,,,
16276,,B,,,
16277,,B,,,
16278,,B,,,
16279,,B,,,
16280,,B,,,
16281,,B,,,
16282,,B,,,
16283,,B,,,
16284,,B,,,
16285,,B,,,
16286,,B,,,
16287,,B,,,
16288,,B,,,
16289,,B,,,
16290,,B,,,
16291,,B,,,
16292,,B,,,
16293,,B,,,
16294,,B,,,
16295,,B,,,
16296,,B,,,
16297,,B,,,
16298,,B,,,
16299,,B,,,
16300,,B,,,
16301,,B,,,
16302,,B,,,
16303,,B,,,
16304,,B,,,
16305,,B,,,
16306,,B,,,
16307,,B,,,
16308,,B,,,
16309,,B,,,
16310,,B,,,
16311,,B,,,
16312,,B,,,
16313,,B,,,
16314,,B,,,
16315,,B,,,
16316,,B,,,
16317,,B,,,
16318,,B,,,
16319,,B,,,
16320,,B,,,
16321,,B,,,
16322,,B,,,
16323,,B,,,
16324,,B,,,
16325,,B,,,
16326,,B,,,
16327,,B,,,
16328,,B,,,
16329,,B,,,
16330,,B,,,
16331,,B,,,
16332,,B,,,
16333,,B,,,
16334,,B,,,
16335,,B,,,
16336,,B,,,
16337,,B,,,
16338,,B,,,
16339,,B,,,
16340,,B,,,
16341,,B,,,
16342,,B,,,
16343,,B,,,
16344,,B,,,
16345,,B,,,
16346,,B,,,
16347,,B,,,
16348,,B,,,
16349,,B,,,
16380,,B,,,
16381,,B,,,
16382,,B,,,
16383,,B,,,
16384,,B,,,
16385,,B,,,
16386,,B,,,
16387,,B,,,
16388,,B,,,
16389,,B,,,
16390,,B,,,
16391,,B,,,
16392,,B,,,
16393,,B,,,
16394,,B,,,
16395,,B,,,
16396,,B,,,
16397,,B,,,
16398,,B,,,
16399,,B,,,
16400,,B,,,
16401,,B,,,
16402,,B,,,
16403,,B,,,
16404,,B,,,
16405,,B,,,
16406,,B,,,
16407,,B,,,
16408,,B,,,
16409,,B,,,
16410,,B,,,
16411,,B,,,
16412,,B,,,
16413,,B,,,
16414,,B,,,
16415,,B,,,
16416,,B,,,
16417,,B,,,
16418,,B,,,
16419,,B,,,
16420,,B,,,
16421,,B,,,
16422,,B,,,
16423,,B,,,
16424,,B,,,
16425,,B,,,
16426,,B,,,
16427,,B,,,
16428,,B,,,
16429,,B,,,
16430,,B,,,
16431,,B,,,
16432,,B,,,
16433,,B,,,
16434,,B,,,
16435,,B,,,
16436,,B,,,
16437,,B,,,
16438,,B,,,
16439,,B,,,
16440,,B,,,
16441,,B,,,
16442,,B,,,
16443,,B,,,
16444,,B,,,
16445,,B,,,
16446,,B,,,
16447,,B,,,
16448,,B,,,
16449,,B,,,
16450,,B,,,
16451,,B,,,
16452,,B,,,
16453,,B,,,
16454,,B,,,
16455,,B,,,
16456,,B,,,
16457,,B,,,
16458,,B,,,
16459,,B,,,
16460,,B,,,
16461,,B,,,
16462,,B,,,
16463,,B,,,
16464,,B,,,
16465,,B,,,
16466,,B,,,
16467,,B,,,
16468,,B,,,
16469,,B,,,
16470,,B,,,
16471,,B,,,
16472,,B,,,
16473,,B,,,
16474,,B,,,
16475,,B,,,
16476,,B,,,
16477,,B,,,
16478,,B,,,
16479,,B,,,
16480,,B,,,
16481,,B,,,
16482,,B,,,
16483,,B,,,
16484,,B,,,
16485,,B,,,
16486,,B,,,
16487,,B,,,
16488,,B,,,
16489,,B,,,
16490,,B,,,
16491,,B,,,
16492,,B,,,
16493,,B,,,
16494,,B,,,
16495,,B,,,
16496,,B,,,
16497,,B,,,
16498,,B,,,
16499,,B,,,
16500,,B,,,
16501,,B,,,
16502,,B,,,
16503,,B,,,
16504,,B,,,
16505,,B,,,
16506,,B,,,
16507,,B,,,
16508,,B,,,
16509,,B,,,
16510,,B,,,
16511,,B,,,
16512,,B,,,
16513,,B,,,
16514,,B,,,
16515,,B,,,
16516,,B,,,
16517,,B,,,
16518,,B,,,
16519,,B,,,
16520,,B,,,
16521,,B,,,
16522,,B,,,
16523,,B,,,
16524,,B,,,
16525,,B,,,
16526,,B,,,
16527,,B,,,
16528,,B,,,
16529,,B,,,
16530,,B,,,
16531,,B,,,
16532,,B,,,
16533,,B,,,
16534,,B,,,
16535,,B,,,
16536,,B,,,
16537,,B,,,
16538,,B,,,
16539,,B,,,
16540,,B,,,
16541,,B,,,
16542,,B,,,
16543,,B,,,
16544,,B,,,
16545,,B,,,
16546,,B,,,
16547,,B,,,
16548,,B,,,
16549,,B,,,
16550,,B,,,
16551,,B,,,
16552,,B,,,
16553,,B,,,
16554,,B,,,
16555,,B,,,
16556,,B,,,
16557,,B,,,
16558,,B,,,
16559,,B,,,
16560,,B,,,
16561,,B,,,
16562,,B,,,
16563,,B,,,
16564,,B,,,
16565,,B,,,
16566,,B,,,
16567,,B,,,
16568,,B,,,
16569,,B,,,
16570,,B,,,
16571,,B,,,
16572,,B,,,
16573,,B,,,
16574,,B,,,
16575,,B,,,
16576,,B,,,
16577,,B,,,
16578,,B,,,
16579,,B,,,
16580,,B,,,
16581,,B,,,
16582,,B,,,
16583,,B,,,
16584,,B,,,
16585,,B,,,
16586,,B,,,
16587,,B,,,
16588,,B,,,
16589,,B,,,
16590,,B,,,
16591,,B,,,
16592,,B,,,
16593,,B,,,
16594,,B,,,
16595,,B,,,
16596,,B,,,
16597,,B,,,
16598,,B,,,
16599,,B,,,
16600,,B,,,
16601,,B,,,
16602,,B,,,
16603,,B,,,
16604,,B,,,
16605,,B,,,
16606,,B,,,
16607,,B,,,
16608,,B,,,
16609,,B,,,
16610,,B,,,
16611,,B,,,
16612,,B,,,
16613,,B,,,
16614,,B,,,
16615,,B,,,
16616,,B,,,
16617,,B,,,
16618,,B,,,
16619,,B,,,
16620,,B,,,
16621,,B,,,
16622,,B,,,
16623,,B,,,
16624,,B,,,
16625,,B,,,
16626,,B,,,
16627,,B,,,
16628,,B,,,
16629,,B,,,
16630,,B,,,
16631,,B,,,
16632,,B,,,
16633,,B,,,
16634,,B,,,
16635,,B,,,
16636,,B,,,
16637,,B,,,
16638,,B,,,
16639,,B,,,
16640,,B,,,
16641,,B,,,
16642,,B,,,
16643,,B,,,
16644,,B,,,
16645,,B,,,
16646,,B,,,
16647,,B,,,
16648,,B,,,
16649,,B,,,
16650,,B,,,
16651,,B,,,
16652,,B,,,
16653,,B,,,
16654,,B,,,
16655,,B,,,
16656,,B,,,
16657,,B,,,
16658,,B,,,
16659,,B,,,
16660,,B,,,
16661,,B,,,
16662,,B,,,
16663,,B,,,
16664,,B,,,
16665,,B,,,
16666,,B,,,
16667,,B,,,
16668,,B,,,
16669,,B,,,
16670,,B,,,
16671,,B,,,
16672,,B,,,
16673,,B,,,
16674,,B,,,
16675,,B,,,
16676,,B,,,
16677,,B,,,
16678,,B,,,
16679,,B,,,
16740,,B,,,
16741,,B,,,
16742,,B,,,
16743,,B,,,
16744,,B,,,
16745,,B,,,
16746,,B,,,
16747,,B,,,
16748,,B,,,
16749,,B,,,
16750,,B,,,
16751,,B,,,
16752,,B,,,
16753,,B,,,
16754,,B,,,
16755,,B,,,
16756,,B,,,
16757,,B,,,
16758,,B,,,
16759,,B,,,
16760,,B,,,
16761,,B,,,
16762,,B,,,
16763,,B,,,
16764,,B,,,
16765,,B,,,
16766,,B,,,
16767,,B,,,
16768,,B,,,
16769,,B,,,
16770,,B,,,
16771,,B,,,
16772,,B,,,
16773,,B,,,
16774,,B,,,
16775,,B,,,
16776,,B,,,
16777,,B,,,
16778,,B,,,
16779,,B,,,
16780,,B,,,
16781,,B,,,
16782,,B,,,
16783,,B,,,
16784,,B,,,
16785,,B,,,
16786,,B,,,
16787,,B,,,
16788,,B,,,
16789,,B,,,
16790,,B,,,
16791,,B,,,
16792,,B,,,
16793,,B,,,
16794,,B,,,
16795,,B,,,
16796,,B,,,
16797,,B,,,
16798,,B,,,
16799,,B,,,
16800,,B,,,
16801,,B,,,
16802,,B,,,
16803,,B,,,
16804,,B,,,
16805,,B,,,
16806,,B,,,
16807,,B,,,
16808,,B,,,
16809,,B,,,
16810,,B,,,
16811,,B,,,
16812,,B,,,
16813,,B,,,
16814,,B,,,
16815,,B,,,
16816,,B,,,
16817,,B,,,
16818,,B,,,
16819,,B,,,
16820,,B,,,
16821,,B,,,
16822,,B,,,
16823,,B,,,
16824,,B,,,
16825,,B,,,
16826,,B,,,
16827,,B,,,
16828,,B,,,
16829,,B,,,
16830,,B,,,
16831,,B,,,
16832,,B,,,
16833,,B,,,
16834,,B,,,
16835,,B,,,
16836,,B,,,
16837,,B,,,
16838,,B,,,
16839,,B,,,
16840,,B,,,
16841,,B,,,
16842,,B,,,
16843,,B,,,
16844,,B,,,
16845,,B,,,
16846,,B,,,
16847,,B,,,
16848,,B,,,
16849,,B,,,
16850,,B,,,
16851,,B,,,
16852,,B,,,
16853,,B,,,
16854,,B,,,
16855,,B,,,
16856,,B,,,
16857,,B,,,
16858,,B,,,
16859,,B,,,
16860,,B,,,
16861,,B,,,
16862,,B,,,
16863,,B,,,
16864,,B,,,
16865,,B,,,
16866,,B,,,
16867,,B,,,
16868,,B,,,
16869,,B,,,
16870,,B,,,
16871,,B,,,
16872,,B,,,
16873,,B,,,
16874,,B,,,
16875,,B,,,
16876,,B,,,
16877,,B,,,
16878,,B,,,
16879,,B,,,
16880,,B,,,
16881,,B,,,
16882,,B,,,
16883,,B,,,
16884,,B,,,
16885,,B,,,
16886,,B,,,
16887,,B,,,
16888,,B,,,
16889,,B,,,
16890,,B,,,
16891,,B,,,
16892,,B,,,
16893,,B,,,
16894,,B,,,
16895,,B,,,
16896,,B,,,
16897,,B,,,
16898,,B,,,
16899,,B,,,
16900,,B,,,
16901,,B,,,
16902,,B,,,
16903,,B,,,
16904,,B,,,
16905,,B,,,
16906,,B,,,
16907,,B,,,
16908,,B,,,
16909,,B,,,
16910,,B,,,
16911,,B,,,
16912,,B,,,
16913,,B,,,
16914,,B,,,
16915,,B,,,
16916,,B,,,
16917,,B,,,
16918,,B,,,
16919,,B,,,
16920,,B,,,
16921,,B,,,
16922,,B,,,
16923,,B,,,
16924,,B,,,
16925,,B,,,
16926,,B,,,
16927,,B,,,
16928,,B,,,
16929,,B,,,
16930,,B,,,
16931,,B,,,
16932,,B,,,
16933,,B,,,
16934,,B,,,
16935,,B,,,
16936,,B,,,
16937,,B,,,
16938,,B,,,
16939,,B,,,
16940,,B,,,
16941,,B,,,
16942,,B,,,
16943,,B,,,
16944,,B,,,
16945,,B,,,
16946,,B,,,
16947,,B,,,
16948,,B,,,
16949,,B,,,
16950,,B,,,
16951,,B,,,
16952,,B,,,
16953,,B,,,
16954,,B,,,
16955,,B,,,
16956,,B,,,
16957,,B,,,
16958,,B,,,
16959,,B,,,
16960,,B,,,
16961,,B,,,
16962,,B,,,
16963,,B,,,
16964,,B,,,
16965,,B,,,
16966,,B,,,
16967,,B,,,
16968,,B,,,
16969,,B,,,
16970,,B,,,
16971,,B,,,
16972,,B,,,
16973,,B,,,
16974,,B,,,
16975,,B,,,
16976,,B,,,
16977,,B,,,
16978,,B,,,
16979,,B,,,
16980,,B,,,
16981,,B,,,
16982,,B,,,
16983,,B,,,
16984,,B,,,
16985,,B,,,
16986,,B,,,
16987,,B,,,
16988,,B,,,
16989,,B,,,
16990,,B,,,
16991,,B,,,
16992,,B,,,
16993,,B,,,
16994,,B,,,
16995,,B,,,
16996,,B,,,
16997,,B,,,
16998,,B,,,
16999,,B,,,
17000,,B,,,
17001,,B,,,
17002,,B,,,
17003,,B,,,
17004,,B,,,
17005,,B,,,
17006,,B,,,
17007,,B,,,
17008,,B,,,
17009,,B,,,
17010,,B,,,
17011,,B,,,
17012,,B,,,
17013,,B,,,
17014,,B,,,
17015,,B,,,
17016,,B,,,
17017,,B,,,
17018,,B,,,
17019,,B,,,
17020,,B,,,
17021,,B,,,
17022,,B,,,
17023,,B,,,
17024,,B,,,
17025,,B,,,
17026,,B,,,
17027,,B,,,
17028,,B,,,
17029,,B,,,
17030,,B,,,
17031,,B,,,
17032,,B,,,
17033,,B,,,
17034,,B,,,
17035,,B,,,
17036,,B,,,
17037,,B,,,
17038,,B,,,
17039,,B,,,
17070,,B,,,
17071,,B,,,
17072,,B,,,
17073,,B,,,
17074,,B,,,
17075,,B,,,
17076,,B,,,
17077,,B,,,
17078,,B,,,
17079,,B,,,
17080,,B,,,
17081,,B,,,
17082,,B,,,
17083,,B,,,
17084,,B,,,
17085,,B,,,
17086,,B,,,
17087,,B,,,
17088,,B,,,
17089,,B,,,
17090,,B,,,
17091,,B,,,
17092,,B,,,
17093,,B,,,
17094,,B,,,
17095,,B,,,
17096,,B,,,
17097,,B,,,
17098,,B,,,
17099,,B,,,
17100,,B,,,
17101,,B,,,
17102,,B,,,
17103,,B,,,
17104,,B,,,
17105,,B,,,
17106,,B,,,
17107,,B,,,
17108,,B,,,
17109,,B,,,
